respondent_id,A1_respondent_type,A2_lives_in_dubai,A3_residency_status,A4_age_group,B1_purchase_frequency,B2_monthly_clothing_spend_aed,B3_where_buy,B4_frustrations,B5_price_importance,B5_brand_importance,B5_quality_importance,B5_sustainability_importance,B5_uniqueness_importance,B5_convenience_importance,C1_bought_secondhand,C2_thrift_familiarity,C3_value_for_money,C3_good_for_environment,C3_hygiene_worry,C3_quality_worry,C3_socially_accepted,C3_finds_unique,C4_barriers,D1_concept_interest,D2_visit_likelihood_3mo,D3_categories_buy,D4_choice_drivers,D5_wtp_jeans_aed,D5_wtp_dress_aed,D5_wtp_jacket_aed,D6_max_spend_visit_aed,D7_shop_mode_pref,D8_travel_distance,E1_sell_back,E2_discovery_channel,E3_loyalty_interest,E4_recommend_likelihood,F1_gender,F2_field_industry,F3_area_dubai,F4_disposable_income_band,A4_age_code,B1_freq_code,C1_secondhand_code,D8_distance_code,F4_income_code,B3_buy_fast_fashion_h_m_shein_type,B3_buy_malls_brand_stores,B3_buy_online_marketplaces,B3_buy_outlet_stores,B3_buy_second_hand_thrift,B3_buy_social_media_sellers,B4_frustr_hard_to_find_unique_pieces,B4_frustr_none_stated,B4_frustr_not_sustainable,B4_frustr_poor_fast_fashion_quality,B4_frustr_same_styles_everywhere,B4_frustr_sizing_issues,B4_frustr_too_expensive,C4_barrier_don_t_know_where_to_shop,C4_barrier_hygiene_concerns,C4_barrier_nothing_i_m_open_to_it,C4_barrier_quality_concerns,C4_barrier_sizing_fit,C4_barrier_social_stigma,D3_cat_accessories,D3_cat_athleisure_sportswear,D3_cat_bags,D3_cat_denim_jeans,D3_cat_dresses,D3_cat_formal_office_wear,D3_cat_modest_wear_abayas,D3_cat_outerwear_jackets,D3_cat_shoes,D3_cat_tops_t_shirts,D4_driver_convenient_location,D4_driver_curated_quality,D4_driver_guaranteed_cleanliness_sanitisation,D4_driver_low_prices,D4_driver_loyalty_rewards,D4_driver_online_ordering_delivery,D4_driver_sustainability_mission,D4_driver_trendy_curated_styles,E2_disc_flyers_events,E2_disc_google_maps,E2_disc_influencers,E2_disc_instagram,E2_disc_tiktok,E2_disc_university_campus,E2_disc_word_of_mouth,target_likely_customer,advocacy_score,n_categories_interested
R1576,Young working professional,Yes,Expat - long-term resident,28-34,Weekly,560.0,"Malls / brand stores; Fast fashion (H&M, Shein-type); Online marketplaces; Social-media sellers",Same styles everywhere; Not sustainable,3,3,4,4,2,5,Never,3.0,3,3,3,4,2,2,Nothing - I'm open to it,3,3,Tops / T-shirts; Dresses; Formal / office wear; Modest wear / abayas,Guaranteed cleanliness / sanitisation; Curated quality; Loyalty rewards; Sustainability mission; Trendy / curated styles,85.0,115,155,230.0,In-store only,Up to 15 min,No,Instagram; TikTok; Word of mouth,3.0,2,Male,Other,International City,"5,001-8,000",3,5,0,2,4,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,2.67,4
R1338,University student,Yes,Expat - student visa,18-22,2-3 times a month,160.0,Malls / brand stores; Outlet stores; Social-media sellers,Too expensive; Same styles everywhere; Poor fast-fashion quality; Not sustainable,3,2,3,3,3,3,Never,2.0,3,3,3,3,3,3,Don't know where to shop,4,3,Dresses; Denim / jeans; Outerwear / jackets; Shoes; Modest wear / abayas,Guaranteed cleanliness / sanitisation; Online ordering + delivery; Loyalty rewards,85.0,115,120,150.0,Online only,Up to 30 min,Maybe,TikTok; University / campus,3.0,3,Female,Finance,JVC,"2,501-5,000",1,4,0,3,3,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,3.33,5
R1255,Young working professional,Yes,Expat - long-term resident,23-27,About monthly,280.0,Online marketplaces; Outlet stores,None stated,2,2,3,1,2,3,Once or twice,3.0,1,1,2,2,3,4,Nothing - I'm open to it,3,3,Denim / jeans; Formal / office wear,Low prices; Curated quality; Convenient location; Online ordering + delivery; Loyalty rewards,115.0,120,140,280.0,Both,Up to 15 min,Maybe,Instagram; TikTok; Google / Maps; Influencers,4.0,3,Male,Health / Medicine,Marina / JBR,"1,000-2,500",2,3,1,2,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,3.0,2
R1806,Young working professional,Yes,UAE national,23-27,2-3 times a month,440.0,"Fast fashion (H&M, Shein-type); Online marketplaces; Outlet stores",Same styles everywhere; Not sustainable; Hard to find unique pieces,2,4,5,4,3,3,"Yes, regularly",3.0,5,4,4,3,5,4,Nothing - I'm open to it,4,3,Tops / T-shirts; Denim / jeans; Formal / office wear; Outerwear / jackets; Accessories; Athleisure / sportswear; Modest wear / abayas,Curated quality; Convenient location; Loyalty rewards; Sustainability mission,85.0,110,130,300.0,In-store only,Up to 15 min,"Yes, donate",Word of mouth; University / campus; Google / Maps,3.0,4,Male,Marketing,Deira / Bur Dubai,"2,501-5,000",2,4,3,2,3,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,3.67,7
R1853,Young working professional,Yes,Expat - student visa,28-34,About monthly,150.0,"Fast fashion (H&M, Shein-type); Online marketplaces; Outlet stores",Too expensive; Poor fast-fashion quality; Not sustainable,3,2,3,4,2,4,Once or twice,2.0,4,3,2,1,4,3,Nothing - I'm open to it,4,4,Tops / T-shirts; Outerwear / jackets; Shoes; Bags; Accessories; Modest wear / abayas,Low prices; Guaranteed cleanliness / sanitisation; Loyalty rewards; Trendy / curated styles,55.0,85,135,200.0,Online only,Only my neighbourhood,"Yes, sell",Word of mouth; University / campus; Google / Maps,5.0,4,Female,Engineering,Marina / JBR,"1,000-2,500",3,3,1,1,2,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,4.0,6
R1665,Young working professional,Yes,Expat - long-term resident,23-27,Weekly,190.0,"Fast fashion (H&M, Shein-type); Online marketplaces; Outlet stores",Too expensive; Hard to find unique pieces,5,4,4,3,3,3,Never,2.0,2,2,4,4,3,2,Nothing - I'm open to it,4,3,Tops / T-shirts; Dresses; Denim / jeans; Outerwear / jackets; Accessories,Low prices; Curated quality; Convenient location,65.0,50,125,140.0,In-store only,Up to 15 min,Maybe,Instagram; Word of mouth; University / campus; Google / Maps; Influencers,4.0,3,Female,Marketing,Deira / Bur Dubai,"5,001-8,000",2,5,0,2,4,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,3.33,5
R1208,University student,Yes,Expat - long-term resident,18-22,About monthly,70.0,"Fast fashion (H&M, Shein-type); Outlet stores",Too expensive; Sizing issues,4,2,5,4,4,3,"Yes, occasionally",5.0,4,4,4,2,3,4,Nothing - I'm open to it,4,5,Dresses; Denim / jeans; Outerwear / jackets; Accessories; Athleisure / sportswear,Low prices; Convenient location,30.0,40,55,120.0,Both,Across the city,Maybe,Instagram; TikTok; Word of mouth; University / campus; Influencers; Flyers / events,4.0,4,Female,Business,Deira / Bur Dubai,"Under 1,000",1,3,2,4,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,4.33,5
R1287,University student,Yes,Expat - student visa,18-22,Weekly,480.0,"Malls / brand stores; Fast fashion (H&M, Shein-type); Second-hand / thrift; Outlet stores",Too expensive; Poor fast-fashion quality; Not sustainable,3,4,3,4,2,5,"Yes, occasionally",4.0,3,2,3,2,3,3,Nothing - I'm open to it,5,4,Tops / T-shirts; Denim / jeans; Formal / office wear; Shoes; Accessories; Athleisure / sportswear,Low prices; Convenient location; Loyalty rewards; Sustainability mission,50.0,75,110,250.0,Both,Up to 30 min,Maybe,TikTok; University / campus; Google / Maps; Influencers; Flyers / events,5.0,4,Female,Arts / Design,Downtown,"1,000-2,500",1,5,2,3,2,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,4.33,6
R1269,University student,Yes,Expat - long-term resident,18-22,Every few months,140.0,"Fast fashion (H&M, Shein-type)",Same styles everywhere,3,3,3,3,3,3,"Yes, occasionally",4.0,3,3,2,1,3,2,Quality concerns,4,4,Tops / T-shirts; Formal / office wear; Outerwear / jackets; Bags; Athleisure / sportswear; Modest wear / abayas,Low prices; Curated quality; Loyalty rewards; Trendy / curated styles,80.0,70,85,140.0,Both,Up to 30 min,"Yes, sell",TikTok; Word of mouth; University / campus; Google / Maps; Influencers; Flyers / events,4.0,4,Female,Unknown,International City,"1,000-2,500",1,2,2,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,4.0,6
R1265,University student,Yes,Expat - long-term resident,23-27,Weekly,120.0,Online marketplaces,Too expensive; Same styles everywhere; Sizing issues,4,2,4,3,4,4,"Yes, occasionally",3.0,4,3,2,3,4,3,Nothing - I'm open to it,4,3,Tops / T-shirts; Dresses; Denim / jeans; Outerwear / jackets; Bags; Accessories; Athleisure / sportswear,Low prices; Online ordering + delivery; Loyalty rewards; Trendy / curated styles,55.0,75,190,110.0,Both,Up to 15 min,"Yes, donate",TikTok; Word of mouth; University / campus; Google / Maps; Flyers / events,3.0,4,Female,Business,JVC,"1,000-2,500",2,5,2,2,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,3.67,7
R1896,University student,Yes,Expat - student visa,18-22,About monthly,220.0,"Fast fashion (H&M, Shein-type); Online marketplaces; Social-media sellers",Poor fast-fashion quality; Not sustainable; Sizing issues,3,3,4,5,4,3,Once or twice,3.0,3,5,2,3,1,4,Sizing / fit,4,3,Dresses; Denim / jeans; Outerwear / jackets; Shoes; Bags; Modest wear / abayas,Curated quality; Loyalty rewards; Trendy / curated styles,90.0,65,150,130.0,Both,Up to 15 min,"Yes, donate",University / campus; Google / Maps; Influencers,4.0,3,Female,Business,Downtown,"2,501-5,000",1,3,1,2,3,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,3.33,6
R1990,Recent graduate,Yes,Expat - student visa,23-27,Every few months,280.0,Malls / brand stores; Online marketplaces; Outlet stores,Too expensive; Sizing issues; Hard to find unique pieces,2,3,3,2,3,3,"Yes, occasionally",3.0,4,2,2,3,3,2,Don't know where to shop,5,5,Tops / T-shirts; Dresses; Denim / jeans; Outerwear / jackets; Shoes; Accessories,Guaranteed cleanliness / sanitisation; Convenient location; Online ordering + delivery; Loyalty rewards; Trendy / curated styles,75.0,105,160,370.0,In-store only,Up to 30 min,No,Instagram; Word of mouth; University / campus,5.0,5,Male,Business,Marina / JBR,"2,501-5,000",2,2,2,3,3,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,5.0,6
R1095,Recent graduate,Yes,Expat - long-term resident,23-27,Weekly,340.0,"Malls / brand stores; Fast fashion (H&M, Shein-type); Second-hand / thrift; Outlet stores",Same styles everywhere; Poor fast-fashion quality; Sizing issues,3,3,3,3,5,4,"Yes, regularly",4.0,5,5,3,2,5,4,Nothing - I'm open to it,5,4,Tops / T-shirts; Dresses; Denim / jeans; Formal / office wear; Shoes; Bags; Accessories; Modest wear / abayas,Low prices; Curated quality; Convenient location; Loyalty rewards; Sustainability mission,55.0,115,80,290.0,Both,Across the city,"Yes, donate",University / campus; Google / Maps; Influencers,5.0,5,Female,Arts / Design,Deira / Bur Dubai,"2,501-5,000",2,5,3,4,3,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,4.67,8
R1974,University student,Yes,Expat - student visa,28-34,Rarely,280.0,"Fast fashion (H&M, Shein-type); Online marketplaces",Too expensive; Poor fast-fashion quality; Not sustainable,3,4,3,2,4,4,Once or twice,2.0,2,2,2,2,5,2,Nothing - I'm open to it,3,4,Bags; Accessories,Low prices; Trendy / curated styles,75.0,100,105,130.0,In-store only,Up to 30 min,Maybe,Instagram; TikTok; Word of mouth; Google / Maps; Influencers,2.0,4,Female,Other,JVC,"1,000-2,500",3,1,1,3,2,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,3.67,2
R1042,Young working professional,Yes,Expat - long-term resident,35+,2-3 times a month,1160.0,"Malls / brand stores; Fast fashion (H&M, Shein-type)",Same styles everywhere; Not sustainable,1,5,3,4,3,2,"Yes, occasionally",4.0,4,5,4,2,3,3,Sizing / fit,4,3,Tops / T-shirts; Dresses; Formal / office wear; Outerwear / jackets; Bags; Accessories,Guaranteed cleanliness / sanitisation; Curated quality; Online ordering + delivery; Loyalty rewards; Sustainability mission; Trendy / curated styles,125.0,105,215,350.0,Both,Up to 30 min,Maybe,Word of mouth; Google / Maps; Influencers,5.0,4,Male,Engineering,Marina / JBR,"Over 8,000",4,4,2,3,5,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,3.67,6
R1805,University student,Yes,Expat - student visa,18-22,About monthly,220.0,"Malls / brand stores; Fast fashion (H&M, Shein-type); Online marketplaces; Second-hand / thrift; Outlet stores",Too expensive; Poor fast-fashion quality,3,1,4,5,3,4,Once or twice,3.0,3,3,3,4,2,2,Social stigma; Don't know where to shop,4,3,Tops / T-shirts; Dresses; Formal / office wear; Outerwear / jackets; Athleisure / sportswear,Low prices; Convenient location,60.0,120,150,200.0,Both,Up to 15 min,Maybe,Instagram; TikTok; Word of mouth; University / campus; Google / Maps; Influencers,4.0,4,Female,Unknown,International City,"1,000-2,500",1,3,1,2,2,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,3.67,5
R1345,Young working professional,Yes,Expat - long-term resident,35+,About monthly,330.0,"Malls / brand stores; Fast fashion (H&M, Shein-type); Second-hand / thrift",Too expensive; Same styles everywhere; Poor fast-fashion quality; Hard to find unique pieces,3,5,3,4,3,3,"Yes, regularly",3.0,5,5,4,4,3,5,Hygiene concerns,2,3,Denim / jeans; Outerwear / jackets; Modest wear / abayas,Guaranteed cleanliness / sanitisation; Trendy / curated styles,55.0,150,215,210.0,In-store only,Only my neighbourhood,"Yes, donate",Instagram; TikTok; Word of mouth; Flyers / events,3.0,3,Male,Business,Other,"5,001-8,000",4,3,3,1,4,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,2.67,3
R1836,Young working professional,Yes,Short-term / visitor,23-27,About monthly,290.0,Malls / brand stores; Second-hand / thrift,Hard to find unique pieces,2,3,4,3,2,4,"Yes, occasionally",4.0,3,4,3,4,4,3,Sizing / fit,4,4,Tops / T-shirts; Dresses; Denim / jeans; Shoes; Bags; Accessories,Low prices; Guaranteed cleanliness / sanitisation; Convenient location; Loyalty rewards; Trendy / curated styles,65.0,105,195,240.0,Online only,Up to 30 min,"Yes, sell",Word of mouth; University / campus; Influencers,4.0,4,Male,Health / Medicine,Marina / JBR,"2,501-5,000",2,3,2,3,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,4.0,6
R1045,Young working professional,Yes,Expat - long-term resident,28-34,About monthly,260.0,"Fast fashion (H&M, Shein-type)",Same styles everywhere; Sizing issues; Hard to find unique pieces,1,4,3,1,4,3,"Yes, regularly",4.0,3,1,4,3,5,4,Nothing - I'm open to it,3,2,Tops / T-shirts; Denim / jeans; Bags,Guaranteed cleanliness / sanitisation; Sustainability mission; Trendy / curated styles,70.0,210,225,210.0,Both,Up to 30 min,"Yes, donate",Instagram; Word of mouth; University / campus; Google / Maps,3.0,3,Male,Other,Downtown,"2,501-5,000",3,3,3,3,3,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,2.67,3
R1161,Young working professional,Yes,Expat - long-term resident,35+,2-3 times a month,900.0,Malls / brand stores; Online marketplaces,Same styles everywhere; Poor fast-fashion quality; Sizing issues,3,5,4,3,3,4,Never,3.0,3,2,5,5,2,1,Nothing - I'm open to it,2,2,Tops / T-shirts; Denim / jeans; Shoes; Bags,Curated quality; Convenient location; Trendy / curated styles,170.0,160,260,310.0,Both,Up to 15 min,No,TikTok; University / campus; Influencers,3.0,3,Male,Other,Downtown,"Over 8,000",4,4,0,2,5,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,2.33,4
R1727,University student,Yes,Expat - student visa,23-27,Every few months,300.0,"Fast fashion (H&M, Shein-type); Online marketplaces; Outlet stores",Poor fast-fashion quality,2,3,5,3,3,4,"Yes, occasionally",3.0,4,2,5,5,4,4,Hygiene concerns; Quality concerns,1,2,Outerwear / jackets; Accessories,Guaranteed cleanliness / sanitisation; Convenient location; Online ordering + delivery,85.0,120,125,200.0,In-store only,Only my neighbourhood,"Yes, sell",Google / Maps,2.0,1,Female,Engineering,Downtown,"1,000-2,500",2,2,2,1,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.33,2
R1629,Young working professional,Yes,Expat - long-term resident,35+,About monthly,300.0,Malls / brand stores; Outlet stores; Social-media sellers,Too expensive; Poor fast-fashion quality,4,3,5,3,3,3,"Yes, occasionally",3.0,4,4,3,3,3,3,Hygiene concerns; Don't know where to shop,4,5,Tops / T-shirts; Dresses; Denim / jeans; Formal / office wear; Outerwear / jackets; Shoes; Bags; Accessories; Modest wear / abayas,Low prices; Curated quality; Convenient location,65.0,75,145,210.0,Both,Up to 15 min,"Yes, sell",Word of mouth; University / campus; Google / Maps,4.0,4,Female,Engineering,Downtown,"5,001-8,000",4,3,2,2,4,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,4.33,9
R1288,Recent graduate,Yes,Expat - long-term resident,28-34,About monthly,180.0,"Fast fashion (H&M, Shein-type); Online marketplaces",Too expensive; Hard to find unique pieces,3,3,3,3,2,3,Never,3.0,4,3,2,2,3,2,Don't know where to shop,4,3,Tops / T-shirts; Formal / office wear; Outerwear / jackets; Shoes; Bags; Athleisure / sportswear; Modest wear / abayas,Low prices; Guaranteed cleanliness / sanitisation; Online ordering + delivery; Sustainability mission,80.0,65,125,170.0,Both,Only my neighbourhood,No,Instagram; TikTok; University / campus,4.0,4,Female,Engineering,Other,"1,000-2,500",3,3,0,1,2,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,3.67,7
R1589,University student,Yes,Expat - student visa,18-22,Every few months,280.0,Malls / brand stores; Social-media sellers,Too expensive,2,2,3,4,2,3,Once or twice,2.0,2,2,3,4,3,2,Social stigma,3,3,Tops / T-shirts; Denim / jeans; Shoes; Bags; Accessories; Athleisure / sportswear,Low prices; Convenient location; Loyalty rewards; Sustainability mission,55.0,110,165,150.0,Both,Up to 15 min,No,Word of mouth; University / campus; Flyers / events,3.0,2,Female,Marketing,Other,"Under 1,000",1,2,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,2.67,6
R1897,University student,Yes,Expat - student visa,28-34,About monthly,630.0,"Fast fashion (H&M, Shein-type); Online marketplaces; Second-hand / thrift",Poor fast-fashion quality; Not sustainable; Sizing issues,2,4,4,4,4,3,Once or twice,3.0,4,3,5,4,3,4,Hygiene concerns; Sizing / fit; Social stigma,3,4,Tops / T-shirts; Denim / jeans; Athleisure / sportswear,Low prices; Guaranteed cleanliness / sanitisation; Curated quality; Online ordering + delivery; Sustainability mission,90.0,145,200,280.0,In-store only,Up to 15 min,"Yes, donate",Word of mouth; University / campus,3.0,3,Female,Health / Medicine,JVC,"2,501-5,000",3,3,1,2,3,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,3.33,3
R1958,Recent graduate,Yes,Expat - student visa,23-27,About monthly,360.0,Outlet stores,Too expensive,3,4,3,3,4,3,Once or twice,4.0,4,4,2,1,3,4,Sizing / fit,3,4,Tops / T-shirts; Denim / jeans; Formal / office wear; Outerwear / jackets; Shoes; Bags; Accessories; Modest wear / abayas,Low prices; Guaranteed cleanliness / sanitisation; Convenient location; Online ordering + delivery,60.0,65,120,130.0,In-store only,Up to 15 min,No,Instagram; Influencers; Flyers / events,3.0,3,Female,Marketing,Deira / Bur Dubai,"1,000-2,500",2,3,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,3.33,8
R1575,Recent graduate,Yes,Expat - student visa,23-27,About monthly,740.0,"Fast fashion (H&M, Shein-type); Online marketplaces",Poor fast-fashion quality; Hard to find unique pieces,1,4,4,3,2,3,Once or twice,3.0,2,3,2,4,4,2,Quality concerns; Sizing / fit; Social stigma; Don't know where to shop,3,3,Tops / T-shirts; Formal / office wear,Guaranteed cleanliness / sanitisation; Online ordering + delivery,95.0,145,275,340.0,Both,Up to 30 min,No,Instagram; Word of mouth; Influencers,4.0,3,Female,Business,Downtown,"2,501-5,000",2,3,1,3,3,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,3.0,2
R1315,University student,Yes,Short-term / visitor,23-27,Every few months,130.0,Second-hand / thrift,Not sustainable,2,3,4,4,3,4,Once or twice,1.0,3,4,4,3,3,4,Hygiene concerns; Social stigma; Don't know where to shop,3,3,Tops / T-shirts; Dresses; Denim / jeans; Formal / office wear,Low prices; Guaranteed cleanliness / sanitisation; Curated quality; Online ordering + delivery; Sustainability mission,60.0,90,115,160.0,Both,Up to 30 min,No,Instagram; University / campus; Google / Maps; Influencers; Flyers / events,2.0,3,Female,IT / Computer Science,Silicon Oasis,"1,000-2,500",2,2,1,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,3.0,4
R1894,Young working professional,Yes,UAE national,28-34,About monthly,480.0,"Fast fashion (H&M, Shein-type); Online marketplaces; Social-media sellers",Too expensive; Same styles everywhere; Poor fast-fashion quality; Sizing issues,4,3,4,2,4,4,"Yes, occasionally",3.0,3,2,4,3,3,4,Nothing - I'm open to it,3,3,Tops / T-shirts; Denim / jeans; Formal / office wear; Outerwear / jackets; Accessories; Athleisure / sportswear,Low prices; Guaranteed cleanliness / sanitisation; Curated quality; Online ordering + delivery; Loyalty rewards,60.0,120,170,290.0,Online only,Only my neighbourhood,"Yes, donate",Instagram; Word of mouth; University / campus; Google / Maps; Influencers,4.0,3,Male,Business,Silicon Oasis,"1,000-2,500",3,3,2,1,2,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,3.0,6
R1230,University student,Yes,Expat - student visa,18-22,About monthly,150.0,"Fast fashion (H&M, Shein-type); Second-hand / thrift; Outlet stores",Too expensive; Sizing issues; Hard to find unique pieces,4,3,3,4,4,5,Once or twice,4.0,4,4,3,2,3,3,Sizing / fit,4,3,Tops / T-shirts; Dresses; Denim / jeans; Shoes; Bags; Athleisure / sportswear; Modest wear / abayas,Low prices; Convenient location; Online ordering + delivery; Loyalty rewards; Sustainability mission; Trendy / curated styles,65.0,60,85,180.0,In-store only,Up to 30 min,"Yes, sell",Instagram; TikTok; University / campus,4.0,3,Female,Finance,Other,"Under 1,000",1,3,1,3,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,3.33,7
R1809,Other,Yes,UAE national,23-27,Weekly,300.0,"Fast fashion (H&M, Shein-type)",Not sustainable; Hard to find unique pieces,5,3,3,1,2,5,"Yes, occasionally",3.0,2,1,5,3,2,2,Hygiene concerns,1,1,Tops / T-shirts; Formal / office wear; Accessories; Athleisure / sportswear,Low prices; Guaranteed cleanliness / sanitisation; Curated quality; Convenient location; Online ordering + delivery,60.0,100,170,130.0,In-store only,Only my neighbourhood,"Yes, sell",Instagram; Word of mouth; Flyers / events,2.0,1,Male,Finance,JVC,"2,501-5,000",2,5,2,1,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1.0,4
R1698,Young working professional,Yes,Expat - long-term resident,23-27,Rarely,460.0,"Malls / brand stores; Fast fashion (H&M, Shein-type); Online marketplaces; Outlet stores",Too expensive; Not sustainable,3,2,4,2,5,3,Once or twice,2.0,3,4,4,4,3,2,Hygiene concerns; Sizing / fit,3,2,Dresses; Shoes; Bags; Athleisure / sportswear,Low prices; Guaranteed cleanliness / sanitisation; Sustainability mission,95.0,95,170,190.0,In-store only,Only my neighbourhood,Maybe,Instagram; TikTok; Google / Maps; Influencers,3.0,2,Female,Health / Medicine,JVC,"2,501-5,000",2,1,1,1,3,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,2.33,4
